Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,,,,,,,,,,
354890605000143,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,123,344,2,8,2,75,1152,98,1325749,5,1376,86,1274424,96,771,55,827444,39,1095,33,819999,61
354890605000144,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,362,1156,3,19,1,94,1058,27,949891,62,1175,13,917356,56,700,82,666840,32,1038,18,637559,88
354890605000145,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,406,1072,2,64,1,69,2897,74,10400438,66,3145,67,10510688,29,1724,3,6596269,69,2493,37,7623084,5
354890605000146,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,265,800,3,2,1,73,1464,59,2399119,67,1534,6,2406374,89,909,13,1365192,84,1235,66,1452213,27
354890605000147,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,267,745,2,79,2,2,2066,14,5345985,9,2233,44,5405448,91,1250,95,3310919,14,1792,85,3774631,71
354890605000148,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,303,953,3,15,2,86,1500,18,2611831,45,1629,23,2626308,42,978,78,1697495,46,1352,78,1840417,78
354890605000149,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,102,265,2,6,1,69,1648,99,2880061,44,1848,32,2859552,8,1125,8,1920302,8,1493,4,1998826,7
354890605000150,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,75,227,3,3,3,95,926,31,470067,22,1006,86,429250,51,697,19,619003,15,974,34,594885,21
354890605000151,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,46,128,2,78,2,89,969,5,795603,6,1143,51,737939,15,670,93,663442,36,1043,67,642719,3
354890605000152,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,201,569,2,83,1,88,1047,55,1168134,1,1203,18,1154348,6,840,25,905711,12,1132,99,889541,88
354890605000153,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,243,729,3,2,69,1264,74,1096706,17,1302,25,1080314,34,788,19,841905,57,1102,46,831097,75,
354890605000154,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,235,720,3,6,2,31,1213,17,804349,32,1255,93,778887,32,796,47,699185,4,1097,3,633170,6
354890605000155,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,329,979,2,98,2,67,2160,37,4894417,28,2214,21,4897190,8,1182,76,2954741,67,1693,19,3366293,64
354890605000156,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,251,752,3,1,6,1990,61,2835587,7,2039,36,2805489,83,1231,59,5321649,84,1650,65,6442805,7,
354890605000157,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,288,852,2,96,2,15,1341,36,1821664,59,1457,78,1810011,56,887,5,1182747,22,1216,71,1221263,57
354890605000158,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,141,417,2,96,2,36,1255,25,1131919,46,1372,2,1076578,78,843,9,843544,41,1194,63,775061,31
354890605000159,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,147,469,3,19,2,22,1341,29,1887315,48,1460,52,1880897,54,817,57,1085204,22,1135,82,1146362,9
354890605000160,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,248,764,3,8,1,94,1639,76,4408399,3,1760,43,4520873,91,1068,95,2450661,12,1429,46,2762434,78
354890605000161,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,211,671,3,18,2,64,1043,43,514995,2,1084,55,490573,43,645,9,428784,94,934,73,350353,18
354890605000162,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,172,600,3,49,2,82,1138,18,886947,7,1208,44,856607,1,676,59,643380,98,975,89,635885,3
354890605000163,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,169,548,3,24,2,15,1017,9,657338,46,1186,38,565625,74,664,41,514378,59,1032,56,418948,
354890605000164,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,260,877,3,37,3,39,1137,91,762000,42,1192,97,733069,89,649,96,570408,76,966,67,542145,73
354890605000165,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,142,461,3,25,2,51,915,71,426390,67,1031,99,360007,82,567,4,368362,3,858,5,307480,93
354890605000166,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,6,,,,,,,,,0,0,,,,,,,,,,,,
354890605000167,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),8,0,1,4,4,0,800,0,800,0,436,67,164033,33,655,42050,,,,,,,,
354890605000168,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),8,0,192,680,3,54,3,69,1230,3,3606607,83,1297,9,3717646,37,708,41,1743767,96,1079,21,2257682,13
354890605000169,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),8,0,149,429,2,88,1,62,3050,83,15030715,56,3113,52,15145168,39,1656,5,8401870,84,2367,54,10334236,11
354890605000170,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),8,0,167,537,3,22,2,54,1284,23,1614925,55,1348,84,1608986,54,783,94,1107274,24,1125,19,1205587,82
354890605000171,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),8,0,120,398,3,32,5,9,1304,27,13928121,1597,6,16614644,72,804,17,5706328,76,1324,3,8722148,52,
354890605000172,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),8,0,57,192,3,37,1,95,1243,86,1290956,94,1243,86,1290956,94,703,6,805294,82,995,48,849532,68
354890605000173,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),8,0,98,312,3,18,2,34,1164,59,1603374,37,1176,6,1605802,68,607,61,879922,9,936,73,1049260,43
354890605000174,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),8,0,261,861,3,3,3,11,1400,87,3573929,11,1480,27,3659309,87,774,91,1893248,1,1161,63,2389794,1
354890605000175,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,267,788,2,95,1,56,853,4,542288,1,986,39,495410,22,616,92,447667,95,918,46,389395,27
354890605000176,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,297,872,2,94,1,83,837,48,299129,77,931,58,244875,82,591,43,302767,9,862,1,207794,88
354890605000177,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,303,904,2,98,1,64,864,37,443974,68,980,91,389311,87,597,35,370029,7,851,57,310908,42
354890605000178,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,354,1139,3,22,1,62,1195,48,590336,29,1282,42,521562,32,752,32,621699,82,1075,72,540937,9
354890605000179,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,454,1621,3,57,2,51,923,508150,75,1002,5,472137,41,576,36,415183,33,842,69,382566,6,
354890605000180,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,266,858,3,23,1,99,1786,13,3478097,3,1947,17,3478115,2,1079,85,2545016,23,1586,3,2935996,17
354890605000181,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),2,0,13,39,3,1,17,2125,92,4498869,41,2125,92,4498869,41,1357,6,2916383,11,1696,32,3075666,3,
354890605000182,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,87,277,3,18,1,87,3311,3,9296072,17,3600,75,9063376,65,1908,5,6960731,23,2844,52,7716885,19
354890605000183,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,299,961,3,21,1,59,3375,25,11920776,3492,4,11925436,99,1837,26,7261126,35,2540,4,8255553,61,
354890605000184,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,408,1161,2,85,1,25,3223,32,11416746,71,3460,83,11436057,39,1886,43,7139551,62,2677,43,8016650,74
354890605000185,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,334,1049,3,14,1,73,1974,9,6002614,1,2047,66,6075897,84,1146,39,3561825,1,1695,8,4337868,26
354890605000186,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,78,242,3,1,0,95,6247,18,31379334,8,6497,7,31005996,68,4540,65,28583543,51,6023,93,28988352,88
354890605000187,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,11,33,3,1,6327,27,14662181,82,6960,11398222,22,4962,25561933,33,6528,95,23283698,83,,,,
354890605000188,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,25,76,3,4,1,21,4308,4,7715097,33,4308,4,7715097,33,2196,68,6604655,28,3145,25,6470126,24
354890605000192,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,168,446,2,65,1,34,1204,6,442106,9,1240,99,409633,12,848,62,464365,97,1068,63,349256,77
354890605000193,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,265,874,3,3,1,66,5902,34,54898438,44,6256,48,55981002,82,2892,95,26419876,22,4413,81,33610071,88
354890605000194,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890605,SÃO CARLOS,35489060500,SÃO CARLOS,3548906000,SÃO CARLOS (todos os setores),1,0,112,292,2,61,1,84,2783,21,26118728,24,2940,75,27143529,96,1680,57,12690212,4,2240,76,15680135,19
354890610000001,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890610,ÁGUA VERMELHA,35489061000,ÁGUA VERMELHA,3548906000,SÃO CARLOS (todos os setores),1,0,228,769,3,37,1,81,1670,87,45143802,24,1805,49,48554087,51,865,73,15809435,2,1267,47,22651545,5
354890610000002,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890610,ÁGUA VERMELHA,35489061000,ÁGUA VERMELHA,3548906000,SÃO CARLOS (todos os setores),8,0,86,319,3,71,3,9,743,27,665044,29,940,1,656007,21,490,92,750828,68,924,91,1015109,74
354890610000003,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890610,ÁGUA VERMELHA,35489061000,ÁGUA VERMELHA,3548906000,SÃO CARLOS (todos os setores),8,0,101,323,3,2,1,86,1257,83,2196995,6,1568,41,2253045,69,776,57,1368126,7,1245,92,1611578,55
354890610000004,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890610,ÁGUA VERMELHA,35489061000,ÁGUA VERMELHA,3548906000,SÃO CARLOS (todos os setores),8,0,79,258,3,27,2,51,902,693017,74,989,69,673330,33,476,62,491250,75,901,18,546703,15,
354890610000005,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890610,ÁGUA VERMELHA,35489061000,ÁGUA VERMELHA,3548906000,SÃO CARLOS (todos os setores),4,0,310,922,2,97,1,77,3375,38,8327690,17,3511,3,8185294,59,2088,48,6663801,46,2890,63,6904959,44
354890610000006,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890610,ÁGUA VERMELHA,35489061000,ÁGUA VERMELHA,3548906000,SÃO CARLOS (todos os setores),4,0,147,403,2,74,1,97,1772,14,8405119,52,1887,72,8737516,1,946,47,4069668,62,1421,51,5442273,18
354890610000007,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890610,ÁGUA VERMELHA,35489061000,ÁGUA VERMELHA,3548906000,SÃO CARLOS (todos os setores),4,0,201,597,2,97,1,75,1865,89,67999527,6,2315,9,83425075,74,1246,23,27823492,6,1804,76,39317578,16
354890610000008,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890610,ÁGUA VERMELHA,35489061000,ÁGUA VERMELHA,3548906000,SÃO CARLOS (todos os setores),8,0,199,657,3,3,2,34,7020,78,107081599,5,7392,25,110016821,9,3395,46,51301810,7,5259,63,69714236,2
354890610000009,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890610,ÁGUA VERMELHA,35489061000,ÁGUA VERMELHA,3548906000,SÃO CARLOS (todos os setores),2,0,8,27,3,38,1,98,1951,25,7485469,64,2230,8007833,33,833,91,3308779,99,1528,83,5157754,52,
354890610000010,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890610,ÁGUA VERMELHA,35489061000,ÁGUA VERMELHA,3548906000,SÃO CARLOS (todos os setores),4,0,54,154,2,85,1,7,4663,8634861,85,4663,8634861,85,3066,71,8826856,79,3825,48,8100657,36,,
354890613000001,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,319,912,2,86,1,73,1548,22,6157347,39,1608,73,6301138,8,950,65,2896364,16,1283,46,3484136,72
354890613000002,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,164,505,3,8,1,8,1215,57,1004878,31,1365,43,923580,96,806,4,848708,18,1171,51,805236,38
354890613000003,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,146,429,2,94,1,87,1437,33,3856745,95,1498,93,3930226,21,925,63,2028094,53,1219,44,2314528,62
354890613000004,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,198,587,2,96,1,65,1552,33,1891133,66,1592,54,1876003,925,17,1185045,64,1239,78,1198010,96,
354890613000005,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,305,992,3,25,2,85,1783,49,7580251,19,1819,28,7667544,72,1012,77,3389539,43,1393,54,4134416,96
354890613000006,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,184,577,3,14,2,13,1398,1,1815322,29,1453,29,1806715,86,875,27,1198672,36,1223,47,1249652,14
354890613000007,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,169,514,3,4,1,99,1301,79,994326,93,1366,48,955099,69,834,17,814827,88,1164,83,752471,89
354890613000008,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,332,1102,3,32,2,6,1501,89,3018504,2,1563,9,3045931,38,842,33,1601052,1,1220,62,1858724,45
354890613000009,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,146,487,3,34,1,29,1172,55,1839384,9,1585,12,1832546,46,771,4,1029511,25,1305,54,1045442,23
354890613000010,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,379,1246,3,29,1,76,1379,1,1541327,76,1447,76,1518570,4,841,84,1152701,65,1177,94,1217084,7
354890613000011,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,251,895,3,57,1,86,820,13,602902,23,1061,9,523950,11,600,68,510043,45,955,9,472032,36
354890613000012,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,266,870,3,27,1,99,622,4,340115,6,894,39,244928,23,521,4,313912,66,834,46,241001,99
354890613000013,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,180,661,3,67,2,49,902,14,702159,79,1143,56,613358,49,660,17,472685,75,950,25,404565,43
